category,post_index,filename,window_title,scraped_at,raw,cleaned
🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,5,post_5.png,🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,2026-02-21T18:12:03,"A Little Spicy Qingqing
focus on
MY We almost had to use the carpool!
The most
 crowded stop. Packed with
#Irtbad #abdullahhukum
2025-03-24
There are 8 comments in total
travel enthusiasts
Does this look like the correct Wangsa Maju website?
2025-03-24
Malaysia
01
04
Xiao Hongshu 7788
adullah hukum
2025-03-24 Malaysia
reply
Show 3 replies
The Minion's name is Ah Hao。
lt's
the trip from Bangsar to Pasar Seni was
smooth
2025-03-24 Malaysia
01
01
ALittle Spicy Qingqing
author
Hahaha; i Was okay later。
2025-03-24 Malaysia
reply
Zon lee
You took a picture of me。
2025-03-25 Malaysia
praise
reply
THE END
something。
180
A1  08 @
Okay;
praise
Say",
🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,6,post_6.png,🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,2026-02-21T18:12:20,"Acool girl who can be both cute
focus on
The LRT broke; everyone take carel
My LRT broke down; everyone take care; heading home
late at night
#Malaysia #rapidkl #Iit
2025-03-07
38 comments in total
Ie
1d like to ask how farit is from LRT Masjid Jamek
Kelana Jaya Line to LRT Ampang Line? Do
need to
CrOSs a footbridge?
2025-03-10 Malaysia
02
Acool girl who can be both cute and
author
sweet
Notfar
2025-03-10 Malaysia
reply
Show
reply
summerscent
The train stopped for at least fve minutes at each
 station
2025-03-07 Malaysia
01
05
Xiao Wu has a cat
stopped at that station for 30 minutes
i haven't
 gotten back
2025-03-07
Malaysla
pralse
reply
Show 4 replies
Toast
something.
162
10
038
and
Say",
🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,7,post_7.png,🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,2026-02-21T18:12:35,"is
focus on
MY LRT malfunction
Imat BK5
Puchong now。
thought there were so many
people; but it turns out there's a malfunction. It's after
work hours。。
#Irtmalfunction #bkSpuchong
2025-06-03
35 comments in total
Tadalia's Keeper
My friend works at the LRT near Tesco;
he said
Bomba brought a stretcher Ip。
2025-06-03 Malaysia
O5
013
Elleyis
author
Isitin Puchong?
2025-06-03 Malaysia
reply
Show 12 replies
Please call me a single
ThankyoU。
It wasn't a malfunction someone fell down。
2025-06-03 Malaysia
014
05
Elleyis
author
OMG。。
2025-06-03
Malavsia
something。
156
20
035
v
Elley
and
dog
Say",
🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,8,post_8.png,🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,2026-02-21T18:12:51,"The villainous cold-blooded pup.
focus on
LRT is malfunctioning again。
Please; please don't break i Waaaaah!
#Iit
#workingperson #late
2024-05-23
80 comments in total
huiseen
I'malready thinking about taking a Grab to work but
the price is outrageous。
2024-05-23
010
The villainous cold-blooded puppy
author
see a lot of people have chosen Grab
buti
ts really expensive。
2024-05-23
reply
Show 9 replies
J-type is different
Im going to be late for workagain。
2024-05-23
praise
07
The villainous cold-blooded puppy
author
Wow; still stuffing
2024-05-23
Drallse
reblv
something。
147
众11  080
v
The
Say",
🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,9,post_9.png,🇲🇾LRT停运 注意了‼️ - 小红书 - Google Chrome,2026-02-21T18:13:12,"Acool girl who can be both cute_
focus on
MY0512 This time its the LRT that's broken
The queues are insane right now; Im so
frustrated! Either the MRT or the LRTis broken
#LRT #rapidkl #Malaysia
2024-12-05
18 comments in total
A cool girl who can be both cute and sweet
author
K::HT;] .l
IFTI:il:;
TITII|
e;
SSNeI
IPHI
SNP In
Mslemst LRHUIIIh Hulm tinn
Tien:;
&9 se
Cl:OTTs
TIIII 
T
updale;
Elr
STIIIIPTIIPI
Tlatt|1n 'T TC'C
RTTIHTTe
S TnTe
曰-1 TAIITTT TTIT
I=
 J
2024-12-05
02
01
Objection; Your Excellency
It's really delayed no more:
2024-12-05
reply
Sterling
The kerinchi was in the same situation, but it goton
the Subway。
2024-12-05
01
Cherry tomatoes
How many rounds does it take to geton top?
2024-12-05
reply
Zi Zichun
something。
142
d11
018
@
Rpld AL
praise
Say",
mrt kajang - 小红书搜索 - Google Chrome,1,post_2.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:07:13,"Miki Lee |l Eat Drink; and Have F
focus on
Mrt kajang line
MRT Kajang line to Kwasa Damansara: Malaysian
citizen
pass only 6
Kuala Lumpur's latest low
price for must-visit spots! Everything you need for
eating, drinking, and entertainmentl
Taman
Connaught (Wednesday's pasar malam)
Taman
Mutiara (Eko Cheras Mall & Leisure Mall), Friday night
market
Taman Midah (Saturday's pasar malam)
Maluri (Aeon Maluri & Sunway Velocity Mall)
Cochrance (MyTown; Ikea furniture store)
TRX (Tun
Rasak Exchange; nearby restaurant ""Hai Kok Ren"")
Lalaport prime location [accessible via LRT transfer]
Bukit Bintang (Pavilion; Lot 10.)
Merdeka
(Stadium Merdeka)
Pasar Seni (Petaling Street)
(centre market; cafe; Lala Bee Hoon)
LRT transfer
possible Kelana Jaya Line (to P, Sunway)
Pavilion
Damansara
Anew tourist
hotspot loved by
travelers; a great place for Malaysians of all ages to
relaxand take photos:
#OutdoorActivities #WeekendGetaway
#NoWorkWantToTakeAVacation #NoWorking
#AccessiblebyMRT #MRTKajang #WalkingToMRT
#MikiFoodAndFun #MikiTravelDiary #RailTransit
#OnTheRoad #SpontaneousTrip #DayTrip
Edited on 2024-08-13
There are 8 comments in total。
Another option is to take the MRT Kajang Line to Pasar
Seni, then transfer to the Kelana Jaya Line LRT to
Abdula Hukum station; which provides access to Mid
From there; you can take the KL Sental station
to NU Sental
something。
1195
600
08
1-day
Valley。
Say",
mrt kajang - 小红书搜索 - Google Chrome,2,post_3.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:07:31,"Alai
focus on
A step-by-step
KL to Ukm (Metro)
First; take the KJ line to the last stop on the MRT and
get off at Exit A (one way RM1.8). Then take the T451
to UKM.Ifyou're only going to UKM
Or PKP,get
Off at the stop where you see the
course (one way
RMI). You can also
back on
where you got
Off; but it will take you on a campus tour, Which takes
about 20 minutes. After the campus tour;
return
to the main road. Then you can sit back on the MRT to
the last stop The return trip takes longer。
#UKM #UKM #LivinginKl
2024-08-20
31 comments in total
Sad Little Coconut
Does the T451 bus take a long time to arrive?
2024-09-02
pralse
03
ALai
author
Won't
2024-09-02
reply
Show 2 replies
Dad's dimples
(private)
Does the T451 bus go to FTSM College?
also Iive
i KLCC
2025-10-22 Malaysia
04
ALai
author
This bus goes to the school。
2025-10-22 Malaysia
nraice
TPDIU
something。
158
131
31
from
guide
Shape
golf
from
get
youll
praise
praise
Say",
mrt kajang - 小红书搜索 - Google Chrome,3,post_4.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:07:51,"Leisurely kitten
focus on
KAJANG LINE MRT line in Malaysia has
cracked again!
The Kajang Line is stuck at Taman Midah Everyone Was
forced off the train; and i hasn't moved for almost half
an hour. #mrtkajang #Malaysia #metrofirstview
#kajangline #mrtkajang #mrt #metrocrowded
#youngpeopleonthemetro
Edited on February 12, Malaysia
20 comments in total
Ootashi store (for home use)
; Fn2n;  n:an l
IIIIIL。4
AUHUIUUIIM
历AThI TIIIT
IT -
H'4:1;
JUAIA
024
02-12 Malaysia
04
Leisurely kitten
author
There seems to be one shuttle bus running betw
een
Maluriand TMN Suntex; but it's always pack
ed with people:
02-12 Malaysia
reply
Show 3 replies
Super handsome Bai Er
A person's backpack got stuck in the gap ofthe door;
causing the door to open。
02-12 Malaysia
something。
126
d11
020
The
IL
praise
praise
Say",
mrt kajang - 小红书搜索 - Google Chrome,4,post_5.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:08:06,"KimmyK
focus on
The MRT forced us to get
the train
The MRT Kajang Line > Kwasa Damansara train track is
blocked by something on the way from Semantan
Phileo Damansara. From Platfrom 2 Kajang > Kwasa
Damansara, yOU Switch to Platfrom 1 to return to
Kwasa Damansara from Semantan. Please take note
Remember to
Off at Semantan; otherwise
bein a smoke trap!
#damansaramrt #semantan #semantanmrt
#phileodamansara #Malaysiamrt
#kwasadamansaramrt
2025-10-22
There is
comment
Kimmyk
author
The train is running normally
2025-10-22 Malaysia
reply
END
something。
twenty four
众401 @
Off
you'II
get
THE
Say",
mrt kajang - 小红书搜索 - Google Chrome,5,post_6.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:08:28,"Bosco
focus on
5 options not recommended but worth
knowing about
MRT
Jernih Residence by Sunway
Station: MRT
Sungai Jernih Station
Features: This location
reportedly has some historical stories before
development (you can look up information yourself-
the story Of ""Jernih being abandoned"") Although it's
currently a new development; the background history
is slightly concerning:
[2
811 Parkland Residence
Station: MRT Batu 11
Cheras Station
Features: Located near a river; the
Water level may rise during rain, posing a risk of
flooding: However, there is a footbridge connecting to
the MRT station; making travel more convenient on
days。
Therefore; the ground floor shops are quiet
Netizen Residensi
Station: MRT Bandar Tun
Hussein Onn Station
Features: Close toa
Malay
cemetery. Those Who are particular about
shui
might be concerned about this factor, but those witha
different perspective might find the area relatively
You can judge based on your own
feelings。
Aster Residence
Station: MRT Taman
Connaught Station
Features: This place is close to a
high-voltage power tower; so radiation concerns may
arise; especially for those sensitive to
shui and
health This factor may be important to some。
Nexus Residence Taman Pertama
Station:
MRT Taman Pertama Station
Features: Close to a
cemetery, even right behind the apartment The viewat
nightis unique; brave souls can experience 比
Some apartments are indeed conveniently located; but
also come with unique factors that
 require careful
consideration before moving in.If you have any other
discoveries; please leave a comment and sharel
something.
655
544
075
rainy
feng
quiet
feng
they
Say",
mrt kajang - 小红书搜索 - Google Chrome,6,post_7.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:08:46,"Bilibili
focus on
Find a house
(Ve surveyed several condos and would like toask
fellow residents which one is better |'m mainly looking
fora condo with a linked bridge to the MRT
Kajang
Line;and a grocery store downstairs.If you have any
other condo recommendations; please let me know!
Immoving inat the end of June。
#Housing #Laville #MajesticMaxim #YouCity3
#Metrocheras #MRTKajang #KLRentals
#ResidentExperience #Cheras
Edited on 2025-05-14
117 comments in total
Bilibili
author
Thank you everyone; 1ve decided to look for Youcity
I Ifyou have any recommendations; please send me
pictures。
Pinned comment
2025-05-23 Malaysia
praise
07
Ala Ala Circle
Imalso looking for a roommate here. Have yoU
considered sharing a unit?
2025-05-28 Malaysia
praise
reply
Show 6 replies
Acarefree traveler。
Laville has a high budget and many Chinese people: It
has restaurants on the MRT. Maxim has many
restaurants and daily necessities; but the MRT is Very
far Youcity III has
restaurants and daily
necessities; but the MRT is very close; i would be
perfect if there Was one more mixed rice stall. Metro
something。
187
168
117
Okay
Say",
mrt kajang - 小红书搜索 - Google Chrome,7,post_8.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:09:04,"Taurus mom born in the gOs
focus on
More and more people are getting on the MRT
Kajang Line
Does anyone else feel the same way? It seems like the
MRT Kajang line is getting increasingly crowded during
rush hour Before; Midah and Pertama stations Were
practically empty; but now thereare
queues。
feel
like Im
squeezed like a sardine on the train!
#mrt
#mrtkajang #work #workingperson
2025-11-06
66 comments in total
Make you unable to live
The Kajang website is getting more and more popular。
2025-11-06 Malaysia
017
06
Taurus mom bom in the 9Os
author
Indeed, more and more people
2025-11-06 Malaysia
reply
Show 5 replies
piggy
There will be more people in the future because more
and more condos are being built nearby。
2025-11-06 Malaysia
63
03
Taurus mom bomin the 9Os
author
Even hitchhiking isn'tas good as driving these
days; its always packed with people:
2025-11-06 Malaysia
14
reply
Show 2 replies
something。
138
12
066
Iong
being
Say",
mrt kajang - 小红书搜索 - Google Chrome,8,post_9.png,mrt kajang - 小红书搜索 - Google Chrome,2026-02-21T22:09:21,"HR Eunice
focus on
Welcome to KL
MRT malfunction means
Monday must bea blue
Monday was blue; but it Was still blue! The MRT was
down;
waited forever to finally get on, only to be told
to get off after just one stop! So frustrating!
#Kualalumpur #Malaysia #KL #BusyDay #Commuting
#RapidKL #MRT #MRTKajang #MRTDowntime
#Workinglife #Commutinglife
2025-11-17
There are 8 comments in total。
Still can't login on Batu 11 Cheras
2025-11-17 Malaysia
praise
01
HR Eunice
author
really didn't expect that
couldn'teven
OnB
atu 11
2025-11-17 Malaysia
reply
Dumb Sister
Are yOU
now?
Have you gotten on the train?
2025-11-17 Malaysia
 praise
01
HR Eunice
author
notyet
2025-11-17
Malaysia
praise
reply
Moneyis the
t0 SUCCeSS。
Can't we fire the MRT boss? They're so laps。
2025-11-17 Malaysia
Draise
reolv
something。
18
d108 @
day
get
praise
Okay
key
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,1,post_1.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:10:07,"Xiaoxuan Talk Malaysia (Official
focus on
 y
MyKelanalayaline enters Phase 3 maintenance!
Rapid KL Announces Signaling System Upgrade Work
on Kelana
Line; Service Affected During Hours
Kuala Lumpur, November 1,2025
Rapid KL
announced that the Laluan Kelana Jaya line will
undergo signaling system upgrade work (Fasa 3
Phase 3) this month to further improve the safety and
reliability of train operations During the relevant
period, train service will be suspended during certain
hours;and alternative bus services will be provided。
Construction Schedule The construction will be carried
out on the
following dates and during the following
times: November 1st (Saturday) November 8th
(Saturday) November gth (Sunday) November 15th
(Saturday) November 16th (Sunday) Time: 6:00 AM to
9:00 AM November 2gth (Saturday) November 30th
(Sunday) Time: 6:00 AM to 12:00 PM
Affected
Stations The
following stations will be affected during
the train service suspension: Lembah Subang; Kelana
Jaya, Taman Bahagia, Taman Paramount, Asia Jaya;
Taman Jaya, Universiti, Kerinchi, Abdullah Hukum;
Bangsar, KL Sentral Pasar Seni, Masjid Jamek Dang
Wangi, Kampung Baru, KLCC, Ampang Park
Alternative Transportation Services To facilitate
passenger travel, Rapid KL will provide BAS & VAN
PERANTARA ULANG-ALIK (shuttle bus and van serice);
departing approximately every 10 to 15 minutes: VAN
1: Kampung Baru
KLCC BAS 1: Ara Damansara
Abdullah Hukum BAS 2: Ara Damansara
Damai。
Shuttle buses will stop at the affected major stations in
sequence Passengers can refer to station notices or
ask staff for boarding and alighting locations。
Other
Information: Rapid KL reminds passengers that shuttle
bus operations may be subject to adjustments based
on traffic conditions; please allow extra travel time。
Source: Rapid KL Official Announcement Source Date:
 something。
93
50
015
Jaya
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,2,post_2.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:10:29,"Lone Warrior
focus on
Kelana
LRT malfunction
The Kelana Jaya Line experienced another malfunction
during rush hour, leaving many commuters stranded at
stations and disrupted. This is not the first time the line
has malfunctioned at a critical time;
the relevant
authorities have been slow to resolve the issue; Which
is disappointing Each time the system malfunctions;
the Ministry Of Transport's response is identical: social
media notifications; public apologies, and suggestions
to passengers to use alternative modes of transport
However, this mechanical approach fails to truly
alleviate the inconvenience to the public Public
transport disruptions are notjust about time delays;
severely disrupt work; study, and daily life. As one
of the busiest light rail lines; the Kelana Jaya Line
carries millions of passengers daily, including
commuters; students; and the elderly: When the system
malfunctions; the impact is far-reaching: commuters
are late or forced to take time Off work; students miss
classes and exams; and the elderly are unable to access
medical care on time, affecting their treatment Using
alternative transport seems like a solution, but it's not
feasible for many passengers. Ride
services are
overwhelmed during peak hours; with prices soaring;
making them unaffordable for many; even 讦 people are
willing to pay; they may not be able to hail a ride。
Transport Minister Anthony Loke visited Singapore to
learn from its efficient MRT operation. Singapore's
success lies in its strict implementation of ""regular
maintenance and proactive upkeep:
Does Malaysia's
LRT system have a similar mechanism?
there
preventative maintenance and rapid response plans? Is
there a long-term plan to comprehensively improve
the quality of public transport? In contrast, Malaysia
rushes to repair after accidents, but lacks transparenqy
and accountability afterwards; with no accountability
something:
36
Comment
Jaya
yet
they
hailing
Are
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,3,post_3.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:10:46,"Brubru
focus on
Where do Malaysian workers
Im starting Work next month, and
plan to park my car
near
Subang/pJ on the LRT and then take another LRT
to Kerinchi. Does anyone know where the parking is
convenient and where | can easily find a seat? When |
Was interning;
took a Grab to the LRT at 6 pmand the
parking lots for Glenmarie/sS15 were always full
suggestions? Also, are there any convenientlcheap
parking spots near Kerinchi? | sometimes need to drive
to
Wangsa Maju after work and don't want to come
back to PJ to pick up my car and drive there again。
#subang #Irt #kelanajaya #kl #malaysia
01-28 Malaysia
There are 3 comments in total。
am parkara damansara
01-28 Malaysia
praise
02
Brubru
author
What time do you usually park when there are av
ailable spots?
01-28 Malaysia
praise
reply
Show
reply
THE END
something。
93 3203 @
park?
Any
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,4,post_4.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:11:07,"Xiao Jiong
focus on
LRT KELANA JAYA LINE Main Stations
K1 Gombak K2 Taman Melati (accessible to Tarumt)
KJ3 Wangsa Maju (accessible to Tarumt) KJg Ampang
Park (accessible to MRT Putrajaya Line)
TRXKJIO
KLCC K12
Wangi (accessible to Monorail KL)
KL City Centre
Pavilion KL
Kuen Cheng High
School KJ13 Masjid Jamek (accessible to LRT Sri
Petaling Line & LRT Ampang Line)
Puchong Area
IOIMALL
Sungai Besi
Bukit Jalil KJ14 Pasar Seni
(accessible to MRT Kajang Line)
TRX
MyTown
IKEA
Sunway Velocity
Aeon Cheras KJ15 KL
SENTRAL
Transport Hub KJ17 Abdullah Hukum
(accessible to KTM)
MID VALLEY
THE GARDENS
MALL KJ1g University
UM KL
GATEWAY MALL
K27 Glenmarie (Future transfers available to LRT Johan
Setia
area)
MBTJ STADIUM KJ28 Subang
(transfers available to KTM, Subang Airport Line)
Taylor
Monash
AEON BIG
AUC
Parade K31 USJ 7 (transfers available to SUNWAY BRT
KJ37 Putra Heights (transfers available to LRT Sri
Petaling Line) Please feel free to point out any
shortcomings Remember to like; save; and follow!
am
a native af
#tarumt #Irt #Irtkelanajaya
#Irtaccessible #KlangValley #KlangValley
孺
Edited on 2025-03-29
190 comments in total
Shinichi
How do |get to KICC from Cahaya? It's my first tme
taking the bus。
2025-08-01 Malaysia
pralse
01
Xiao Jiong
author
Take the train to Masiid Jamek and then transfer
something。
1492
1220
190
Dang
Klang
Jaya
Subang
Klang
Valley.
#Klang
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,5,post_5.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:11:24,"Summer Winnie the Pooh clouds。
focus on
MYLRT malfunction caused delays in work, so 川I
take this as a reward
The LRT broke down this morning
Those needing
supporting documents to submit to HR can get this
Slip from Rapid Abang Kakak at the counter
#Malaysia #LRT #LRTBreak #Delayslip
#LunarNewYear3rd #GoodluckStart
#LunarNewYear3rd #klcc #kelanajaya #Irtkelanajaya
2 days agoin Malaysia
There are 3 comments in total。
Taking it is useless; i will be as late as it takes。
2 days ag0
Malaysia
5
02
Summer Winnie the Pooh clouds
author
Its a bit frustrating because we weren't late whe
0 We left but we were late because of the train. B
ut thinking about i its better than being docke
d pay:
ag0
in Malaysia
pralse
reply
Show
reply
THE END
something。
43
凸15  03 @
Delay
days
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,6,post_6.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:11:42,"Squid
focus on
Kelana
immigration passport renew
The LRT goes directly to the Kelana Jaya Immigration
Office! It's only a 5-minute walk Take the Kelana
Line to CGC-Glenmarie (KJ27), then follow the signs on
the map! Office operating hours are Monday to
8:00am
5 pm; Saturday 8:00am
12.30 pm, closed
On
Sundays! (Don'task me how
know;
only found
out after being turned away ) #passportrenewal
#kelanajaya #passportrenewal
#Malaysiapassportrenewal
2024-05-27
There are 7 comments in total。
Sleepy Bear
Can
walk in to renew?
2024-05-27
05
Squid
author
Im not entirely sure about that It should be pos
sible: Because i wasn't open when
went on Sun
50
haven't received ityet
2024-05-27
reply
Show 4
replies
Squid
author
went to pick i up after the online update. But i Was
closed on
 Sunday, SO |I go again this weekend。
2024-05-27
praise
reply
THE END
something。
38
33 07 @
Jaya
Jaya
Friday
praise
day;
praise
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,7,post_7.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:11:59,"leeandrewgg
focus on
Im going to work in KL next month. Is the LRT Kelana
line reliable? It seems to have frequent problems。
2025-10-14
11 comments in total
Matcha Milk Ice
reliable; i likes to break down most often when
you're at work or on your way home。
2025-10-14 Malaysia
twenty four
02
momo
correct answer
2025-10-15 Malaysia
praise
reply
Show 1 reply
Park Bo's Rice
suggest arriving early for work; don't be on the last
minute; haha
used to always be on the last minute;
but it's too unpredictable now, so |ve started arriving
early:
2025-10-15 Malaysia
reply
Xiun
There's no such thing as unreliability;
isa
Surprise:
2025-10-15 Malaysia
praise
reply
Bite Me Half
It's reliable occasionally, but often breaks down。
2025-10-15 Malaysia
praise
reply
something:
twenty two
众4 01 @
Jaya
Very
praise
day
every
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,8,post_8.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:12:16,"Summer Star
focus on
Mylrt
For those of you who have been taking the Kelana
Line lately; you've probably encountered this old LRT
train quite often; just like me. The screeching sound of
the tracks as it passes certain stations is really piercing;
andit brakes suddenly quite frequently。
Now;
Imalways afraid | be thrown Off 讦f | don't hold the
handle:
#SharingDailylife #kelanajayaline #Irt
#HaveYouEncounteredThisOldTrainEver? [PK] #
2025-06-24
There are 2 comments in total。
small round circles
1goton that LRT around 7 a.m.this moming and i
braked suddenly。.
the handrail Was all loosened by
US
Wow;
really don't want to think about what
might happen during such a sudden stop, i was
terrifying
2025-06-24
Malaysia
01
01
Summer Star
author
Do you hope to improve
the crowded commu
conditions for office workers?
2025-06-25 Malaysia
〉1
reply
THE END
something。
O11
凸202 @
Jaya
ting
Say",
lrtkelanajaya线 - 小红书搜索 - Google Chrome,9,post_9.png,lrtkelanajaya线 - 小红书搜索 - Google Chrome,2026-02-21T22:12:34,"Hazel isn't black
focus on
LRT has problems again. Monday's commute is
exhausting。
This morning
took the LRT from Puchong to Putra
Heights and transferred to the Kelana
Line: On the
Way, | saw many people on XHS saying the LRT was
heavily delayed
So | turned back and took the Sri Petaling Line to
Masjid Jamek and transferred to the KJ Line; thinking i
would be faster However; when
arrived at Masjid
Jamek, there were huge crowds queuing upstairs at the
platform, and it Was
difficult to
down to the
platform Then beganan endless wait
Later; | decided to turn back and take the monorail
from Hang Tuah to KL Sentral . Running aroundall
morning; Tm exhausted before even starting workl
#LRT
#LRTkelanalaya #rapidkl @PotatoCaptain
@XiaohongshuCreatorAssistant
@XiaohongshuCreatorAcademy
@XiaohongshuGrowthNotes
Edited on 2025-06-09
11 comments in total
Where the Stars Fly
Has 计 returned to normal now?
2025-06-09 Malaysia
01
Hazel isn't black
author
It's back to normal。
2025-06-09 Malaysia
reply
something。
28
众5 01 @
Jaya
get
Very
praise
Hey
Say",
lrt klcc - 小红书搜索 - Google Chrome,1,post_1.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:32:10,"Laughed
focus on
Kuala Lumpur's money-saving king
KLCC to
Petaling Street MRT station for only RMZ!
Kuala Lumpur's Money-Saving King
KLCC to
Petaling Street MRT: Only RM2 ~ 3.6 RMB! Don't waste
RM3O ona taxi to Kuala Lumpur anymore! Take the
MRT
KLCC Exit AK to Petaling Street for only RM2
3.6 RMB, compared to RM3O for a taxi
a difference
of 15 times! Beginner's Guide to Zero Failures
Route Information
Departure Station: KLCC LRT
Station (KJ10, AK Exit directly)
Arrival Station: Pasar
Seni Station (5-minute walk from Exit A to Petaling
Street)
Line: Line 5 (Red Line)
Fare: RM2 one way
Duration: 10-minute drive + 5-minute walk; less than
20 minutes in total
[
Important Notes for Ticket
Purchase (Avoiding Pitfalls) Self-serice ticket machines
onlyaccept:
RMI/RM5 banknotes
Coins
Do not
accept banknotes above RMIO,and do not support
Alipay Nechat
Ifyou don't have change; go to the
convenience store in KLCC to exchangel
t0
follow steps: 1. Exit
KLCC AK Exit and follow the
""LRT"" signs to the MRT station (Figure 1).2 Find the
self-service ticket machine; select Pasar Seni as
destination,and the fare will be RM2
3. Insert a RM1/5
banknote or coin and receive a plastic round ticket 4
Swipe the round ticket to enter the station, making
sure to go to Platform 2 (Putra Heights direction)
(Figure 3). 5. Take the train for 4 stops to Pasar Seni
station, exit from Exit A (Figure 4),and walk 5 minutes
to
Petaling Street
to avoid pitfalls:
Don't take
taxis soliciting passengers on the street;
flat rate of RM3O+, which is a rip-off
Don'tgoin the
wrong directionl KLCC station has two directions:
Platform 1 goes to Gombak, and Platform 2 goes to
Pasar Seni (Figure 3). Petaling Street is most vibrantin
the evening; remember to wear comfortable shoes。
Wouldn'tit be better to save money for durian and teh
something。。
4
11
Comment
from
Easy
from
Jour
Tips
charge
they
Say",
lrt klcc - 小红书搜索 - Google Chrome,2,post_2.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:32:26,"Hui
focus on
KLcc to LRT PUDU
#XiaohongshuSearch #TheAlmightyXiaohongshu
#AskAsk
 days agoin Malaysia
There are 6 comments in total
Shuochu
Weiding
It should be KLCC LRT
Majid Jamek
internal transfer
Pudu. There is no route from Pasar Seni to Pudu。
390
Malaysia
01
03
really want to go back to the ordinary
bUs 590.
Yesterday at 13:51 Malaysia
reply
Show 2 replies
Century egg and lean pork congee (without century
egg)
Go from KLCC to Masjid Jamek then walk up the
escalator next to My News to transfer to the
and
you can g0 directly to Pudu。
2 days ag0
Malaysia
02
reply
Hui
author
@Jingjing
2 days a90
i Malaysia
praise
reply
THE END
something。
93 d2 06 @
 days
path
Yesi
bus;
Say",
lrt klcc - 小红书搜索 - Google Chrome,3,post_3.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:32:45,"The bear's fur stood on end。
focus on
Current status of KLCC LRT
1just wanted to 9o toa PS (presumably a
shopping
mall); but
ended up getting Off two trains。. one at TM
(presumably a subway station) and the otherat KLCC
(presumably
subway station)
At KLCC, everyone Was stuck on the
train for ages; the doors wouldn't close. Finally;an
announcement came over the loudspeaker saying
there Was a
problemand everyone had to
OffIn
theend
just called a Grab. #Dailylife #Malaysia
#CrowdedMetroRushHour #ExperiencingCrowds #LRT
#KLCC #Pasarseni #KL #Setapak
#RomanticlifeRecorder
February
Malaysia
19 comments in total
Little Red Potato G7FDgBFA
The LRT is breaking down every single day. What's
wrong with the Minister of Transport?
02-11 Malaysia
01
05
Big head, big head, no worries about rain。
The Minister of Transport said that the fewest ba
cases this year.
02-11 Malaysia
reply
Show 4 replies
Tsukisawa Suga
It Seems
retumed a little early and didn't run into i It
wasn't broken by 6 PM
02-11 Malaysia
01
something.
101
众9 019
@
get
11,
Say",
lrt klcc - 小红书搜索 - Google Chrome,4,post_4.png,lrt klcc - 小红书搜索 - Google Chrome,2026-02-21T22:33:00,"Nuance wong
focus on
The LRT broke again。
LRT is broken. You have another problem at KLCC. Take
your time。
#LRTBreakdown #LightRail #AfterWork #LRTProblem
#RapidKlOutage #Rapid #MalaysiaMetroExperience
#LRT #RapidKL #kelanajayaline
February gth; Malaysia
There are 3 comments in total。
Flying Rabbit
I broke downan hourago in Mid
02-09 Malaysia
praise
02
Yu ZiJiang Ya
Is i still broken?
02-09 Malaysia
reply
Show
reply
THE END
something。
014  令103 @
Valley。
pralse
Say",
